BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
555.340226,1.0,621.03,534.33,86.7,0.0,0.416667,0.333333,0.166667,0.0,0.0,9.0,10500.0,347.74969400000003,188.666431,0.0,12.0,0
612.311544,1.0,1115.0,715.0,400.0,0.0,0.333333,0.166667,0.083333,0.0,0.0,4.0,1800.0,1407.537644,188.77787,0.0,12.0,0
1811.8784299999998,1.0,900.0,0.0,900.0,99.27619,0.666667,0.0,0.666667,0.083333,1.0,12.0,1700.0000000000002,1147.826125,1500.64212975,0.0,12.0,0
3012.642667,1.0,594.1550000000001,594.155,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,3500.0,1557.2776645,573.86773,0.166667,12.0,0
4175.826879,1.0,0.0,0.0,0.0,9968.184827,0.0,0.0,0.0,0.9090909999999999,110.0,0.0,10500.0,1083.433387,1000.206323,0.0,11.0,0
444.021111,0.545455,0.0,0.0,0.0,1101.192457,0.0,0.0,0.0,0.166667,3.0,0.0,1000.0,191.49137099999996,243.991341,0.0,12.0,0
3690.855584,1.0,0.0,0.0,0.0,5737.671452,0.0,0.0,0.0,0.583333,23.0,0.0,9500.0,2429.4515255,798.162634,0.090909,12.0,0
4025.6463580000004,1.0,0.0,0.0,0.0,1189.418695,0.0,0.0,0.0,0.25,3.0,0.0,5650.0,1138.104685,1210.778254,0.0,12.0,0
2754.527855,1.0,0.0,0.0,0.0,145.998161,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,606.80074,1064.070359,0.0,12.0,0
40.069533999999976,0.909091,833.29,833.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,7000.0,766.596225,112.99239699999998,0.3,12.0,0
2183.58965,1.0,381.1,381.1,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,7.0,2400.0,1052.994297,929.718593,0.0,12.0,0
4752.694271,1.0,0.0,0.0,0.0,3473.011991,0.0,0.0,0.0,0.833333,36.0,0.0,5000.0,2662.805022,966.9435560000001,0.0,12.0,0
2260.62447475,1.0,2396.895,978.0775000000001,3018.64,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,33.0,9500.0,2429.93606925,1340.151555,0.0,12.0,0
1515.473846,1.0,862.44,0.0,862.44,2402.3233909999994,1.0,0.0,0.9999999999999999,0.083333,2.0,12.0,5000.0,2118.5265502499997,412.289836,0.166667,12.0,0
3102.16940875,1.0,4.439999999999998,0.0,4.439999999999998,19862.87844,0.25,0.0,0.166667,0.416667,11.0,3.0,11375.0,1664.5115405000001,1350.8233559999999,0.1,12.0,0
4800.96381525,1.0,0.0,0.0,0.0,1710.197063,0.0,0.0,0.0,0.166667,2.0,0.0,7500.0,1915.638655,1787.885357,0.0,12.0,0
98.67819999999995,0.818182,540.0,540.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,9.0,1700.0000000000002,364.533707,169.369886,0.125,12.0,0
663.415354,1.0,608.18,608.18,0.0,929.641923,0.333333,0.333333,0.0,0.25,9.0,6.0,2700.0,614.998015,237.022164,0.0,12.0,0
896.619803,1.0,128.86,0.0,128.86,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1200.0,1606.846759,927.291416,0.0,12.0,0
2820.576665,0.818182,0.0,0.0,0.0,10717.89195,0.0,0.0,0.0,0.583333,11.0,0.0,7000.0,1941.92829825,937.556314,0.142857,12.0,0
1077.019958,1.0,465.9,398.1,67.8,272.884393,1.0,0.416667,0.9999999999999999,0.333333,6.0,33.0,1200.0,360.977324,259.240426,0.0,12.0,0
2654.354521,1.0,256.68,40.4,216.28000000000003,1845.1646530000003,0.833333,0.25,0.75,0.25,23.0,14.0,4000.0,1111.11361475,1084.89841,0.083333,12.0,0
21.78956500000004,0.333333,0.0,0.0,0.0,273.882354,0.0,0.0,0.0,0.166667,1.0,0.0,1200.0,574.484351,30.624751000000003,1.0,6.0,0
264.261791,1.0,175.0,0.0,175.0,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,1000.0,152.78760499999999,213.203947,0.0,12.0,0
1188.102086,1.0,0.0,0.0,0.0,1984.802386,0.0,0.0,0.0,0.25,6.0,0.0,1800.0,2122.721313,360.708968,0.090909,12.0,0
2317.222844,1.0,741.02,741.02,0.0,1101.246941,0.583333,0.583333,0.0,0.166667,2.0,11.0,8200.0,1047.497885,574.751651,0.0,12.0,0
1012.295263,0.8,627.51,627.51,0.0,2169.972526,0.5,0.5000000000000001,0.0,0.4,5.0,5.0,4000.0,304.899075,257.215964,0.0,10.0,0
1330.716005,1.0,1043.64,0.0,1043.64,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,1300.0,1210.930138,1598.4905789999998,0.0,12.0,0
2302.71920225,1.0,1412.5200000000002,899.2675,150.0,2359.135053,0.75,0.75,0.416667,0.583333,17.0,23.0,7000.0,2974.801874,941.31101775,0.0,12.0,0
2822.483318,1.0,1203.0499999999997,780.13,422.92,3521.075329,0.583333,0.5000000000000001,0.166667,0.583333,10.0,16.0,8500.0,1519.740805,624.012723,0.083333,12.0,0
4125.2436225,1.0,0.0,0.0,0.0,9423.621866,0.0,0.0,0.0,0.5,7.0,0.0,10500.0,1542.1499005,1730.102644,0.083333,12.0,0
2681.041081,1.0,0.0,0.0,0.0,1865.578447,0.0,0.0,0.0,0.083333,1.0,0.0,7000.0,2806.574314,698.295365,0.0,12.0,0
158.65774399999998,0.909091,752.0,752.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,2500.0,865.171658,161.710712,0.0,12.0,0
4359.963222000001,1.0,0.0,0.0,0.0,2763.612473,0.0,0.0,0.0,0.583333,22.0,0.0,5000.0,1878.873999,1430.4334037499998,0.0,12.0,0
803.033404,1.0,0.0,0.0,0.0,1785.847822,0.0,0.0,0.0,0.25,5.0,0.0,3400.0,483.890558,262.163584,0.0,12.0,0
1245.943963,1.0,2299.7174999999997,467.71750000000003,2005.22,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,29.5,5000.0,2755.6383315,271.982369,0.0,12.0,0
149.54062699999997,0.636364,656.16,186.9,469.26,901.458485,0.583333,0.166667,0.5,0.083333,1.0,19.0,3000.0,226.55628000000002,167.090135,0.0,12.0,0
1140.805503,1.0,1296.4699999999998,1060.24,236.23,490.16229,1.0,0.75,0.833333,0.333333,5.0,32.0,1800.0,287.539782,299.883459,0.0,12.0,0
33.117601000000036,0.909091,157.61,157.61,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,8.0,1800.0,173.321501,135.658586,0.142857,12.0,0
6.6904839999999695,0.27272699999999994,133.2,0.0,133.2,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,2500.0,418.446951,42.25098700000001,0.0,12.0,0
536.846283,0.727273,2660.21,1076.625,94.97,0.0,0.666667,0.416667,0.416667,0.0,0.0,13.0,4000.0,931.515333,199.627117,0.0,12.0,0
143.02550400000007,1.0,1312.35,1312.35,0.0,0.0,0.916667,0.9166670000000001,0.0,0.0,0.0,12.0,300.0,1212.60088,178.466749,0.5,12.0,0
0.0,0.0,339.85,339.85,0.0,103.334378,1.0,1.0,0.0,0.083333,1.0,12.0,6500.0,432.927281,71.67021374999999,0.0,12.0,0
3015.03349975,1.0,2570.21,810.2,3585.0,1270.995476,0.75,0.416667,0.416667,0.25,4.0,22.0,10000.0,2697.38636,1264.58408,0.0,12.0,0
216.84290699999997,0.909091,2480.88,279.09,2201.79,0.0,1.0,0.25,0.833333,0.0,0.0,36.0,7000.0,2897.619018,141.539131,0.3,12.0,0
1400.189725,1.0,0.0,0.0,0.0,48.568786,0.0,0.0,0.0,0.090909,1.0,0.0,1500.0,292.26428,636.964586,0.0,11.0,0
63.264921999999956,0.818182,849.5700000000002,0.0,849.57,0.0,0.75,0.0,0.75,0.0,0.0,9.0,4000.0,886.592905,123.42474099999998,0.636364,12.0,0
2473.466078,1.0,0.0,0.0,0.0,944.4812,0.0,0.0,0.0,0.272727,3.0,0.0,2500.0,156.06160699999998,905.310001,0.0,11.0,0
544.423104,1.0,710.19,381.03,329.15999999999997,0.0,0.75,0.333333,0.5,0.0,0.0,14.0,1800.0,1453.969557,242.240752,0.0,12.0,0
1.869434999999953,0.454545,0.2400000000000091,0.24,0.0,0.0,0.08333299999999999,0.083333,0.0,0.0,0.0,0.0,3000.0,150.38110699999993,53.29471100000001,0.0,12.0,0
1395.011267,0.636364,0.0,0.0,0.0,4781.140751,0.0,0.0,0.0,0.454545,10.0,0.0,5500.0,1719.426611,467.183345,0.0,11.0,0
3221.717702,1.0,0.0,0.0,0.0,935.750295,0.0,0.0,0.0,0.083333,4.0,0.0,4500.0,1493.4827325,1103.84347,0.083333,12.0,0
1772.323491,1.0,574.14,146.0,428.14,2318.4890369999994,0.833333,0.166667,0.75,0.916667,34.0,15.0,7500.0,2663.779785,404.810009,0.0,12.0,0
899.526526,0.714286,0.0,0.0,0.0,1363.827125,0.0,0.0,0.0,0.142857,2.0,0.0,1500.0,202.25572999999997,168.184085,0.0,7.0,0
47.87261699999999,0.818182,649.0,147.42,501.58,0.0,0.75,0.166667,0.666667,0.0,0.0,19.0,6000.0,624.293646,191.993448,0.875,12.0,0
253.08362,0.18181800000000004,0.0,0.0,0.0,1654.916972,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,0.0,243.32971575,0.0,12.0,0
3053.311301,1.0,1889.8,1242.9,646.9,182.209576,0.666667,0.583333,0.416667,0.083333,1.0,27.0,8800.0,1789.470663,988.843416,0.0,12.0,0
592.171152,1.0,0.0,0.0,0.0,1058.554385,0.0,0.0,0.0,0.142857,3.0,0.0,1800.0,216.539488,124.81646699999999,0.142857,7.0,0
286.26435599999996,0.857143,27.50999999999999,27.51,0.0,871.199257,0.142857,0.142857,0.0,0.428571,3.0,1.0,500.0,733.901545,122.83519000000001,0.25,7.0,0
7.056932999999958,0.636364,85.80000000000001,0.0,85.8,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,2400.0,132.51377000000002,118.67516,0.333333,12.0,0
135.76532499999996,1.0,186.0125,103.8675,53.1,99.079907,0.5,0.166667,0.333333,0.083333,1.0,7.0,5600.0,3741.698029,206.505497,0.0,12.0,0
30.938530000000014,0.909091,232.89,0.0,232.89,0.0,0.416667,0.0,0.333333,0.0,0.0,10.0,4000.0,86.66054699999995,90.16786100000002,0.1,12.0,0
35.38280299999997,0.545455,359.84,0.0,359.84,0.0,0.416667,0.0,0.333333,0.0,0.0,9.0,5000.0,503.91361,135.328767,0.75,12.0,0
242.90196100000009,0.636364,790.3900000000001,540.77,249.62,3866.409521,0.75,0.166667,0.583333,0.333333,7.0,16.0,10000.0,3774.471563,121.14294999999998,0.3,12.0,0
1678.8525800000002,1.0,0.0,0.0,0.0,551.890714,0.0,0.0,0.0,0.083333,2.0,0.0,1800.0,360.41613699999994,545.158224,0.0,12.0,0
1344.353594,1.0,0.0,0.0,0.0,661.0250220000001,0.0,0.0,0.0,0.181818,3.0,0.0,1500.0,266.7954690000001,456.289689,0.0,11.0,0
1503.884481,1.0,1790.05,644.36,307.89,842.2627059999999,0.916667,0.5000000000000001,0.75,0.166667,2.0,38.0,2300.0,1669.17025725,828.828133,0.083333,12.0,0
132.47193300000004,1.0,1767.75,500.0,1267.75,0.0,0.916667,0.083333,0.833333,0.0,0.0,12.0,6000.0,1757.458646,169.684838,1.0,12.0,0
3516.835582,1.0,2366.5225,932.8699999999999,2086.9800000000005,0.0,0.916667,0.9166670000000001,0.9999999999999999,0.0,0.0,32.25,12000.0,3376.57379,910.942173,0.0,12.0,0
838.594895,0.636364,258.49,258.49,0.0,2220.225056,0.18181800000000004,0.181818,0.0,0.363636,6.0,2.0,2000.0,2670.428981,988.159544,0.0,11.0,0
93.672733,1.0,674.3,69.5,604.8,0.0,1.0,0.166667,0.9999999999999999,0.0,0.0,26.0,5400.0,812.396962,194.901529,0.083333,12.0,0
1106.910402,1.0,515.98,286.81,229.17,0.0,0.5,0.166667,0.416667,0.0,0.0,7.0,12000.0,1867.692351,283.339719,0.0,12.0,0
13.173883000000046,0.27272699999999994,1243.48,643.44,600.04,0.0,0.833333,0.25,0.583333,0.0,0.0,24.0,4800.0,1490.981521,17.053724999999986,0.0,12.0,0
4157.933876,1.0,929.2,631.4,297.8,2592.238013,0.583333,0.333333,0.25,0.583333,8.0,12.0,8000.0,934.634439,1076.539881,0.0,12.0,0
3789.302616,1.0,49.97999999999999,0.0,49.98,0.0,0.166667,0.0,0.166667,0.0,0.0,3.0,8500.0,1046.938327,1131.579706,0.0,12.0,0
41.143328,1.0,239.23,239.23,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,7.0,6000.0,309.734225,149.956376,0.083333,12.0,0
2843.642245,1.0,116.75,116.75,0.0,229.950859,0.166667,0.166667,0.0,0.083333,2.0,5.0,3000.0,830.607554,707.607834,0.0,12.0,0
150.35160600000006,1.0,352.92,352.92,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,3100.0,0.0,176.14276375,0.0,12.0,0
477.81804,1.0,515.6,515.6,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,7500.0,610.621157,277.826134,0.0,12.0,0
294.3383539999999,1.0,1851.48,0.0,1851.48,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,1400.0,1479.799263,197.087803,0.0,12.0,0
58.81155699999999,0.636364,370.0,370.0,0.0,19.719684,0.08333299999999999,0.083333,0.0,0.083333,1.0,1.0,1200.0,1483.573731,144.531014,0.090909,12.0,0
4476.972577,1.0,360.95,231.0,129.95,840.962414,0.454545,0.181818,0.272727,0.363636,11.0,9.0,7500.0,2230.331576,1484.6367089999999,0.0,11.0,0
3623.4822409999997,1.0,669.93,203.19,466.74,4588.030733,0.75,0.083333,0.666667,0.583333,14.0,11.0,9500.0,2499.79919,1746.5107859999998,0.0,12.0,0
4229.914629,0.909091,1631.85,753.2775,0.0,4350.228299,0.416667,0.416667,0.0,0.083333,1.0,9.0,10000.0,1438.06043925,1157.178012,0.0,12.0,0
11.799053999999956,0.5,77.36000000000004,0.0,77.36,0.0,0.5,0.0,0.375,0.0,0.0,4.0,1200.0,103.63538100000005,117.66468600000002,1.0,8.0,0
17.125775999999973,0.727273,95.75999999999999,0.0,95.76,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,4000.0,116.95666400000005,135.178047,0.222222,12.0,0
107.53695800000003,1.0,555.0,0.0,555.0,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,313.879828,48.96697,0.0,6.0,0
1624.004773,1.0,0.0,0.0,0.0,223.285625,0.0,0.0,0.0,0.25,5.0,0.0,1800.0,781.308189,489.267058,0.0,12.0,0
4226.8188,1.0,0.0,0.0,0.0,3425.647464,0.0,0.0,0.0,0.416667,8.0,0.0,7000.0,1226.710941,1281.843775,0.0,12.0,0
47.72218299999997,0.636364,440.37,105.0,335.37,0.0,0.583333,0.083333,0.5,0.0,0.0,8.0,1200.0,674.726783,168.430684,0.8,12.0,0
971.268179,0.777778,2336.3199999999997,930.0725,490.33,0.0,0.777778,0.777778,0.555556,0.0,0.0,31.0,4000.0,299.485824,252.187792,0.0,9.0,0
33.01550099999997,0.727273,295.56,108.00000000000001,187.56,0.0,0.666667,0.166667,0.5,0.0,0.0,9.0,3000.0,301.892766,165.877993,0.625,12.0,0
383.921461,1.0,882.1275,725.545,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.25,9500.0,2322.5442375,229.880036,0.916667,12.0,0
1725.950669,0.727273,268.0,0.0,268.0,5074.475131,0.333333,0.0,0.25,0.166667,3.0,4.0,4500.0,949.507364,760.852947,0.142857,12.0,0
288.525281,1.0,341.7,341.7,0.0,0.0,0.08333299999999999,0.083333,0.0,0.0,0.0,1.0,1000.0,246.92542500000002,237.035886,0.0,12.0,0
169.92524500000002,1.0,2000.0000000000002,0.0,2000.0,0.0,0.916667,0.0,0.833333,0.0,0.0,21.0,7000.0,1862.047167,171.958681,0.909091,12.0,0
1827.9216939999997,1.0,1272.115,761.8024999999999,0.0,1280.42318,1.0,1.0,0.0,0.166667,2.0,15.0,6000.0,1962.883537,462.098001,0.0,12.0,0
4404.08204625,1.0,1189.03,952.9025,186.9,4843.394482,0.666667,0.583333,0.166667,0.416667,13.0,32.0,13000.0,1831.38277575,1337.2356359999999,0.0,12.0,0
854.739785,1.0,0.0,0.0,0.0,298.390512,0.0,0.0,0.0,0.083333,1.0,0.0,7000.0,1397.280901,249.103542,0.0,12.0,0
66.73904000000005,0.545455,0.0,0.0,0.0,325.379938,0.0,0.0,0.0,0.083333,3.0,0.0,2500.0,610.793225,110.71254199999998,0.0,12.0,0
4202.49403425,1.0,0.0,0.0,0.0,11582.49911,0.0,0.0,0.0,0.75,38.0,0.0,11500.0,2280.7992585,1607.124085,0.0,12.0,0
739.124439,0.727273,380.8,323.0,57.8,983.2321,0.416667,0.25,0.25,0.083333,2.0,7.0,4500.0,464.271303,211.836739,0.0,12.0,0
1001.543878,1.0,2577.1,720.1000000000001,1857.0,2241.427898,1.0,0.666667,0.666667,0.416667,7.0,34.25,8700.0,3875.419446,327.217973,0.090909,12.0,0
3336.2885855,1.0,1437.65,317.5,1120.15,1957.772343,0.75,0.166667,0.583333,0.25,9.0,20.0,8000.0,1585.561354,1696.945451,0.0,12.0,0
3785.22653875,1.0,0.0,0.0,0.0,8075.196634,0.0,0.0,0.0,0.333333,7.0,0.0,6000.0,1890.6444432499998,938.210823,0.111111,9.0,0
980.034696,1.0,275.0,0.0,275.0,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1000.0,537.693669,649.808406,0.0,12.0,0
2374.665105,1.0,339.82,339.82,0.0,1434.174341,0.166667,0.166667,0.0,0.333333,4.0,3.0,6000.0,622.389567,604.704131,0.0,12.0,0
633.396401,1.0,0.0,0.0,0.0,1330.106689,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,116.50071000000003,171.747655,0.0,12.0,0
2899.032432,0.857143,0.0,0.0,0.0,3431.707208,0.0,0.0,0.0,0.571429,7.0,0.0,4000.0,407.402983,636.954252,0.0,7.0,0
2671.282197,1.0,2307.35,1298.7849999999999,142.23,0.0,0.833333,0.833333,0.25,0.0,0.0,31.0,7500.0,645.688177,623.12516,0.0,12.0,0
1138.314061,1.0,470.17,470.17,0.0,553.632474,0.25,0.25,0.0,0.083333,1.0,3.0,2100.0,0.0,318.4076135,0.0,12.0,0
2361.1688035,1.0,2530.615,948.6925000000001,3557.03,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,35.0,9750.0,2568.8206135,1130.40597425,0.083333,12.0,0
1278.671515,1.0,229.0,229.0,0.0,1444.251462,0.166667,0.166667,0.0,0.25,10.0,3.0,1600.0,410.259989,456.099234,0.083333,12.0,0
1375.25356,1.0,0.0,0.0,0.0,142.304216,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,364.444624,404.839423,0.0,12.0,0
4496.709257,1.0,945.26,945.2600000000001,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,9500.0,1149.199704,1093.331983,0.0,12.0,0
955.117067,1.0,0.0,0.0,0.0,3798.701398,0.0,0.0,0.0,0.5,13.0,0.0,4500.0,2413.364689,284.390966,0.0,12.0,0
1390.597054,1.0,724.3999999999999,724.4000000000001,0.0,0.0,0.5,0.5000000000000001,0.0,0.0,0.0,9.0,7000.0,998.57171,432.987767,0.0,12.0,0
1330.585412,1.0,304.6,304.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,8000.0,1310.489719,385.183578,0.0,12.0,0
177.592802,1.0,1471.55,1224.265,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,8125.0,1389.167981,262.826661,0.916667,12.0,0
19.10426099999995,0.636364,322.77,0.0,322.77,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,5300.0,409.55053599999997,174.81905,0.8571430000000001,12.0,0
1593.708884,1.0,1676.78,33.68,1643.1,1370.18527,1.0,0.083333,0.9999999999999999,0.166667,2.0,38.0,1800.0,1542.745936,1458.898338,0.0,12.0,0
5.006737000000044,1.0,100.30000000000001,100.3,0.0,0.0,0.08333299999999999,0.083333,0.0,0.0,0.0,1.0,5000.0,188.82370200000003,16.853858000000002,0.0,12.0,0
531.349404,1.0,1599.02,817.8000000000001,781.22,0.0,1.0,0.25,0.9999999999999999,0.0,0.0,23.0,8000.0,1369.654983,200.078137,0.0,12.0,0
1184.529629,1.0,467.32,0.0,467.32,2337.837011,1.0,0.0,0.9999999999999999,0.583333,7.0,25.0,6500.0,903.639776,340.000899,0.083333,12.0,0
16.068322999999964,0.636364,182.8,78.99999999999999,103.8,0.0,0.333333,0.083333,0.25,0.0,0.0,4.0,1200.0,294.6687390000001,108.48665499999998,0.5714290000000001,12.0,0
4228.9531130000005,1.0,0.0,0.0,0.0,2557.006793,0.0,0.0,0.0,0.25,9.0,0.0,7600.0,1648.570068,1323.24194275,0.0,12.0,0
2803.663441,1.0,81.41,0.0,81.41,0.0,0.5,0.0,0.5,0.0,0.0,6.0,3000.0,839.354624,967.565584,0.0,12.0,0
3743.771094,1.0,368.44,128.67,239.77,1428.188333,0.9,0.2,0.7,0.3,3.0,11.0,7000.0,748.149925,767.438566,0.0,10.0,0
3240.63218625,1.0,2536.3075,811.3325,4019.9900000000002,0.0,1.0,0.666667,0.9999999999999999,0.0,0.0,26.250000000000004,8500.0,2516.606708,1333.8187709999997,0.0,12.0,0
49.78996300000006,1.0,700.0,0.0,700.0,0.0,1.0,0.0,0.9,0.0,0.0,10.0,1000.0,658.47788,160.909873,1.0,10.0,0
1013.706876,1.0,2143.28,227.12,1916.16,3610.57243,0.916667,0.333333,0.583333,0.083333,1.0,34.0,7500.0,2945.957395,290.544441,0.0,12.0,0
1544.279694,1.0,0.0,0.0,0.0,472.46147,0.0,0.0,0.0,0.416667,8.0,0.0,1600.0,771.903463,704.457126,0.0,12.0,0
78.40200600000003,1.0,233.34,0.0,233.34,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,3100.0,278.825852,202.802547,0.0,12.0,0
712.91077,1.0,602.3,413.99,188.31,0.0,1.0,1.0,0.666667,0.0,0.0,26.0,7500.0,455.465188,205.19717,0.0,12.0,0
916.961442,1.0,156.5,156.5,0.0,0.0,0.08333299999999999,0.083333,0.0,0.0,0.0,3.0,1200.0,238.95683099999997,440.543925,0.0,12.0,0
837.142436,1.0,2299.7175,578.1075,1678.14,0.0,1.0,0.9166670000000001,0.9999999999999999,0.0,0.0,33.5,8500.0,2226.6285392500004,222.642044,0.0,12.0,0
3553.36093025,1.0,277.7,277.7,0.0,4440.766432,0.666667,0.666667,0.0,0.333333,6.0,8.0,10000.0,1544.782363,1009.6473552500001,0.0,12.0,0
35.46064899999999,0.909091,378.58,378.58,0.0,0.0,0.08333299999999999,0.083333,0.0,0.0,0.0,2.0,2000.0,388.874728,47.739870999999994,0.0,12.0,0
611.983643,1.0,0.0,0.0,0.0,2189.894057,0.0,0.0,0.0,0.166667,2.0,0.0,1700.0000000000002,2714.119535,232.12183,0.25,12.0,0
561.974673,1.0,1251.63,692.7950000000001,651.99,0.0,0.75,0.333333,0.666667,0.0,0.0,20.0,4000.0,510.35919,262.710453,0.0,12.0,0
2403.175046,1.0,0.0,0.0,0.0,906.383436,0.0,0.0,0.0,0.333333,15.0,0.0,2500.0,1089.627935,1784.1835809999998,0.0,12.0,0
658.123447,1.0,1294.0899999999997,712.68,581.41,106.899407,1.0,0.5000000000000001,0.9999999999999999,0.083333,1.0,28.75,4000.0,1803.332627,176.771849,0.0,12.0,0
502.399014,0.42857100000000004,0.0,0.0,0.0,1392.472408,0.0,0.0,0.0,0.285714,4.0,0.0,1500.0,0.0,147.476394,0.0,7.0,0
743.38993,0.7,1530.63,906.4975000000002,0.0,0.0,0.2,0.2,0.0,0.0,0.0,4.0,3000.0,393.615017,192.211742,0.0,10.0,0
284.510677,0.818182,83.19999999999999,83.2,0.0,0.0,0.08333299999999999,0.083333,0.0,0.0,0.0,1.0,6500.0,1033.94329,146.82543599999997,0.090909,12.0,0
1418.854925,1.0,0.0,0.0,0.0,121.072144,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,275.722064,408.666535,0.0,12.0,0
3950.62991775,1.0,1924.165,732.9350000000001,0.0,553.500582,1.0,1.0,0.0,0.166667,3.0,22.5,10500.0,1537.649319,1279.024775,0.0,12.0,0
1210.573775,1.0,2077.0899999999997,1095.2150000000001,498.47,0.0,1.0,1.0,0.5,0.0,0.0,20.0,1500.0,879.902552,525.459448,0.0,10.0,0
2784.364948,1.0,1178.31,1178.31,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,8.0,8500.0,1444.1534792500001,776.323383,0.0,12.0,0
283.89900600000004,1.0,818.69,519.49,299.2,947.496827,0.833333,0.166667,0.75,0.083333,1.0,15.0,8000.0,1102.40474725,199.905433,0.0,12.0,0
1330.19237,1.0,2506.7125,799.13,2314.08,0.0,0.5,0.5000000000000001,0.333333,0.0,0.0,29.0,6750.0,1260.1329385,332.64937199999997,0.0,12.0,0
105.21614699999998,1.0,1445.55,1135.55,310.0,0.0,1.0,1.0,0.416667,0.0,0.0,32.0,13500.0,1267.655533,179.377143,0.9,12.0,0
41.080375000000004,0.818182,280.0,0.0,280.0,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,9000.0,479.765654,140.712772,0.5,12.0,0
954.260731,1.0,611.08,567.32,43.76,0.0,0.833333,0.666667,0.083333,0.0,0.0,14.0,3500.0,795.002019,189.893901,0.0,12.0,0
2205.26217025,1.0,2471.165,838.8274999999999,1956.45,0.0,1.0,0.75,0.9999999999999999,0.0,0.0,28.5,6000.0,3555.592453,543.650635,0.0,12.0,0
3952.0517732499998,1.0,1694.48,314.255,237.0,5881.182495,0.5,0.5000000000000001,0.166667,0.333333,10.0,14.0,7000.0,0.0,840.9102774999999,0.0,6.0,0
1092.570471,1.0,624.36,0.0,624.36,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,24.0,1000.0,653.319911,1210.133021,0.0,12.0,0
3012.178613,1.0,2609.2149999999997,308.75749999999994,13184.43,469.07493700000003,1.0,0.666667,0.9999999999999999,0.083333,1.0,15.25,12000.0,2954.7861285,569.401398,0.727273,12.0,0
148.51105799999993,0.36363600000000007,562.24,349.0,213.24,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,9000.0,18.208604000000037,74.16386,0.0,12.0,0
2360.086196,1.0,0.0,0.0,0.0,921.067126,0.0,0.0,0.0,0.333333,5.0,0.0,9000.0,617.359054,569.1152,0.0,12.0,0
28.909122000000025,1.0,177.05,0.0,177.05,0.0,0.5,0.0,0.333333,0.0,0.0,5.0,1200.0,165.005267,88.205007,0.0,6.0,0
3993.2547449999997,1.0,2049.97,843.7,1206.27,373.338524,1.0,0.583333,0.9999999999999999,0.333333,5.0,29.249999999999996,5200.0,1089.826018,974.979137,0.0,12.0,0
110.98472000000004,0.909091,150.0,0.0,150.0,559.653063,0.08333299999999999,0.0,0.083333,0.166667,3.0,1.0,2000.0,731.165077,103.63540499999999,0.111111,12.0,0
72.02566000000002,1.0,222.6,222.6,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,7500.0,390.258331,147.64645,0.0,12.0,0
224.31330300000002,1.0,2426.96,859.5,1567.46,0.0,0.75,0.25,0.5,0.0,0.0,16.0,2425.0,1660.462764,214.351604,0.0,12.0,0
