Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,Cluster
156885.0,0,4,1,1,38601.0,19,0.0,0.0,4534,1,Bonus Accumulators
4148.0,0,1,3,1,13504.0,18,0.0,0.0,4607,1,Inactive Base
63820.0,0,3,1,1,13981.0,15,0.0,0.0,4608,0,Bonus Accumulators
203211.125,0,1,1,1,19191.0,17,783.75,2.5,4608,1,Frequent Flyers
76659.0,0,1,1,1,0.0,0,0.0,0.0,4608,1,Inactive Base
40724.0,0,4,1,1,29481.0,14,0.0,0.0,4007,1,Bonus Accumulators
146173.0,0,3,1,1,13871.0,17,0.0,0.0,4414,1,Bonus Accumulators
26055.0,0,1,1,1,647.0,9,0.0,0.0,4464,0,Inactive Base
68.0,0,1,1,1,590.0,1,0.0,0.0,3937,0,Inactive Base
50001.0,0,1,1,1,4853.0,12,0.0,0.0,4023,0,Inactive Base
122506.0,0,3,1,1,21022.0,13,0.0,0.0,4408,1,Bonus Accumulators
126886.0,0,2,1,1,9120.0,17,0.0,0.0,4044,0,Inactive Base
42342.0,0,1,1,1,11408.0,23,783.75,2.5,4331,0,Frequent Flyers
58898.0,0,1,1,1,23050.0,15,50.0,1.0,4328,1,Bonus Accumulators
45735.0,0,1,1,1,10085.0,3,0.0,0.0,4239,0,Inactive Base
77225.0,0,4,1,1,30646.0,15,0.0,0.0,4282,0,Bonus Accumulators
59874.0,0,1,1,1,0.0,0,0.0,0.0,3986,1,Inactive Base
30868.0,0,1,1,1,405.0,3,0.0,0.0,4226,1,Inactive Base
34257.0,0,1,1,1,2010.0,4,0.0,0.0,4309,0,Inactive Base
42639.0,0,2,1,1,7366.0,12,0.0,0.0,4181,0,Inactive Base
771.0,0,1,1,1,40256.0,4,0.0,0.0,4203,1,Inactive Base
89708.0,0,1,1,1,8000.0,4,0.0,0.0,3173,0,Inactive Base
75892.0,0,2,1,1,8738.0,15,0.0,0.0,4160,1,Bonus Accumulators
140918.0,0,4,1,1,57651.875,32,0.0,0.0,3883,1,Bonus Accumulators
203211.125,0,4,1,1,39680.0,22,700.0,2.5,3355,0,Frequent Flyers
14426.0,0,1,1,1,0.0,0,0.0,0.0,4096,0,Inactive Base
29559.0,0,4,1,1,28969.0,16,0.0,0.0,4236,1,Bonus Accumulators
113113.0,0,3,1,1,10736.0,13,0.0,0.0,4307,0,Bonus Accumulators
73027.0,0,4,1,1,34002.0,19,0.0,0.0,4063,1,Bonus Accumulators
17386.0,0,1,1,1,0.0,0,0.0,0.0,3771,0,Inactive Base
9310.0,0,1,1,1,500.0,1,500.0,1.0,4272,0,Inactive Base
11023.0,0,1,1,1,0.0,0,0.0,0.0,4328,0,Inactive Base
55406.0,0,4,1,1,38118.0,18,500.0,1.0,4310,1,Bonus Accumulators
47638.0,0,1,1,1,0.0,0,0.0,0.0,3739,0,Inactive Base
30040.0,0,2,1,1,8636.0,8,500.0,1.0,3873,1,Frequent Flyers
24787.0,0,1,1,1,1000.0,1,0.0,0.0,3930,0,Inactive Base
40758.0,0,1,1,1,3500.0,4,783.75,2.0,4299,0,Frequent Flyers
726.0,0,1,1,1,0.0,0,0.0,0.0,4268,1,Inactive Base
40686.0,0,1,1,1,260.0,2,0.0,0.0,4177,0,Inactive Base
16626.0,0,1,1,1,2500.0,13,0.0,0.0,4329,0,Inactive Base
18944.0,0,1,1,1,300.0,3,300.0,2.5,3932,0,Inactive Base
114949.0,0,5,1,1,57651.875,24,600.0,2.0,4294,1,Frequent Flyers
32522.0,0,1,1,1,5971.0,4,471.0,2.0,4042,0,Inactive Base
86533.0,0,1,1,1,3700.0,4,700.0,2.0,3600,0,Frequent Flyers
166470.0,0,2,1,1,9574.0,16,0.0,0.0,4194,0,Bonus Accumulators
10797.0,0,1,1,1,0.0,0,0.0,0.0,3581,1,Inactive Base
131618.0,0,4,1,1,46473.0,16,0.0,0.0,4274,0,Bonus Accumulators
77523.0,0,1,1,1,11050.0,5,783.75,2.0,4274,1,Frequent Flyers
47905.0,0,3,1,1,14575.0,16,783.75,2.5,4245,1,Frequent Flyers
28695.0,0,1,1,1,0.0,0,0.0,0.0,4173,0,Inactive Base
15253.0,0,2,1,1,5427.0,8,0.0,0.0,4373,0,Inactive Base
193818.0,0,3,1,1,16327.0,13,0.0,0.0,3768,1,Bonus Accumulators
30556.0,0,1,1,1,950.0,5,550.0,2.5,4361,0,Frequent Flyers
22678.0,0,1,1,1,2125.0,7,0.0,0.0,4068,0,Inactive Base
89430.0,0,3,1,1,24314.0,18,0.0,0.0,1547,0,Bonus Accumulators
26522.0,0,3,1,1,18479.0,13,0.0,0.0,4358,1,Bonus Accumulators
59913.0,0,1,1,1,2210.0,5,150.0,1.0,3481,0,Inactive Base
16516.0,0,1,1,1,500.0,1,0.0,0.0,4275,0,Inactive Base
49050.0,0,3,1,1,18436.0,16,0.0,0.0,2426,0,Bonus Accumulators
27981.0,0,5,1,1,57651.875,17,0.0,0.0,2921,1,Bonus Accumulators
4939.0,0,1,1,1,1000.0,1,0.0,0.0,2515,1,Inactive Base
26077.0,0,1,1,1,6768.0,4,0.0,0.0,3487,1,Inactive Base
110893.0,0,1,1,1,4653.0,6,0.0,0.0,3645,0,Inactive Base
56455.0,0,1,1,1,6000.0,3,0.0,0.0,4218,0,Inactive Base
32699.0,0,1,1,1,1500.0,2,500.0,1.0,3167,0,Inactive Base
109790.0,0,1,1,1,16108.0,4,0.0,0.0,3123,0,Inactive Base
166681.0,0,5,1,1,57651.875,25,0.0,0.0,3287,1,Bonus Accumulators
145233.0,0,1,1,1,9366.0,5,783.75,2.5,2626,1,Frequent Flyers
1054.0,0,1,1,1,15147.0,3,0.0,0.0,3133,1,Inactive Base
27532.0,0,1,1,1,4639.0,13,0.0,0.0,3939,0,Inactive Base
62464.0,0,1,1,1,5675.0,16,500.0,1.0,3820,0,Inactive Base
4041.0,0,1,1,1,0.0,0,0.0,0.0,3344,0,Inactive Base
28138.0,0,1,1,1,6330.0,29,0.0,0.0,3847,1,Bonus Accumulators
33010.0,0,1,1,1,0.0,0,0.0,0.0,3915,0,Inactive Base
45687.0,0,1,1,1,45.0,2,0.0,0.0,2269,0,Inactive Base
12981.0,0,1,1,1,0.0,0,0.0,0.0,4246,1,Inactive Base
168246.0,0,1,1,1,4600.0,4,100.0,2.0,4103,1,Frequent Flyers
75505.0,0,4,1,1,30850.0,17,500.0,1.0,4007,0,Bonus Accumulators
55591.0,0,2,1,1,8817.0,13,0.0,0.0,3693,0,Inactive Base
37358.0,0,4,1,1,50488.0,19,0.0,0.0,3967,1,Bonus Accumulators
33803.0,0,1,1,1,6100.0,34,0.0,0.0,4079,0,Inactive Base
2500.0,0,1,1,1,2500.0,1,0.0,0.0,3717,0,Inactive Base
140527.0,0,1,1,1,3500.0,14,0.0,0.0,4023,0,Inactive Base
5360.0,0,1,1,1,0.0,0,0.0,0.0,4392,0,Inactive Base
124430.0,0,2,1,1,15523.0,17,783.75,2.5,4054,1,Frequent Flyers
203211.125,0,4,1,1,46771.0,14,0.0,0.0,4048,0,Bonus Accumulators
203211.125,0,3,1,1,13639.0,15,180.0,1.0,3984,0,Bonus Accumulators
53518.0,0,5,1,1,57651.875,30,400.0,1.0,3930,1,Bonus Accumulators
122545.0,0,1,1,1,269.0,4,250.0,1.0,3834,1,Inactive Base
192889.0,0,1,1,1,10500.0,5,0.0,0.0,4096,0,Inactive Base
203211.125,0,4,1,1,47286.0,19,783.75,2.5,3980,0,Frequent Flyers
37833.0,0,4,1,1,48172.0,15,500.0,1.0,3551,1,Bonus Accumulators
48256.0,0,1,1,1,9690.0,2,0.0,0.0,3979,0,Inactive Base
99704.0,0,2,1,1,15750.0,12,0.0,0.0,4106,0,Inactive Base
203211.125,0,1,1,1,4150.0,5,150.0,2.5,3599,0,Frequent Flyers
82497.0,0,1,1,1,0.0,0,0.0,0.0,3565,0,Inactive Base
15326.0,0,1,1,1,0.0,0,0.0,0.0,4140,0,Inactive Base
32619.0,0,1,1,1,1070.0,7,0.0,0.0,3846,0,Inactive Base
57017.0,0,1,1,1,2495.0,11,0.0,0.0,3854,0,Inactive Base
203211.125,0,4,1,1,29296.0,19,635.0,2.5,4189,0,Frequent Flyers
49375.0,0,3,1,1,23628.0,14,0.0,0.0,3797,0,Bonus Accumulators
25341.0,0,1,1,1,38.0,4,0.0,0.0,3995,1,Inactive Base
45150.0,0,3,1,1,18907.0,13,0.0,0.0,4141,0,Bonus Accumulators
187462.0,0,1,1,1,10500.0,5,500.0,2.5,3953,0,Frequent Flyers
19132.0,0,2,1,1,9124.0,17,0.0,0.0,3915,0,Inactive Base
196967.0,0,3,1,1,38490.0,37,783.75,2.5,4008,1,Frequent Flyers
13040.0,0,1,1,1,500.0,1,0.0,0.0,3972,0,Inactive Base
184301.0,0,1,1,1,6454.0,13,783.75,2.5,4010,0,Frequent Flyers
36294.0,0,1,1,1,0.0,0,0.0,0.0,3956,0,Inactive Base
89840.0,0,2,1,1,7048.0,14,0.0,0.0,3819,0,Inactive Base
6914.0,0,1,1,1,1500.0,1,0.0,0.0,3915,1,Inactive Base
28493.0,0,3,1,1,21845.0,22,300.0,1.0,3932,1,Bonus Accumulators
111793.0,0,1,1,1,500.0,1,0.0,0.0,4057,0,Inactive Base
18700.0,0,1,1,1,870.0,2,0.0,0.0,3995,0,Inactive Base
53957.0,0,1,1,1,7000.0,4,500.0,1.0,4133,0,Inactive Base
135770.0,0,1,1,1,4700.0,5,200.0,2.5,4215,1,Frequent Flyers
189784.0,0,4,1,1,35464.0,18,783.75,2.5,4190,1,Frequent Flyers
60076.0,0,4,1,1,45582.0,9,0.0,0.0,3935,0,Bonus Accumulators
3522.0,0,1,1,1,3522.0,4,0.0,0.0,3916,0,Inactive Base
36736.0,0,1,1,1,0.0,0,0.0,0.0,4134,0,Inactive Base
100634.0,0,1,3,1,57651.875,28,783.75,2.5,4193,1,Frequent Flyers
88918.0,0,2,1,1,5537.0,14,0.0,0.0,4180,1,Bonus Accumulators
203211.125,0,1,1,1,25039.0,16,500.0,1.0,4173,0,Frequent Flyers
37948.0,0,3,1,1,19213.0,38,0.0,0.0,3914,1,Bonus Accumulators
81552.0,0,2,1,1,7703.0,8,0.0,0.0,3855,0,Inactive Base
118067.0,0,2,1,1,8715.0,12,0.0,0.0,3718,1,Bonus Accumulators
203211.125,0,4,1,1,29968.0,14,500.0,1.0,3869,0,Bonus Accumulators
135488.0,0,5,1,1,57651.875,16,0.0,0.0,4117,1,Bonus Accumulators
68243.0,0,2,1,1,10012.0,22,783.75,2.5,3888,0,Frequent Flyers
56693.0,0,2,1,1,20454.0,11,0.0,0.0,3893,1,Bonus Accumulators
194875.0,0,1,1,1,7550.0,6,783.75,2.5,3831,1,Frequent Flyers
203211.125,0,4,1,1,28447.0,17,0.0,0.0,3848,0,Bonus Accumulators
35425.0,0,1,1,1,4125.0,19,0.0,0.0,3834,0,Inactive Base
161579.0,0,1,1,1,7688.0,21,783.75,2.5,3811,0,Frequent Flyers
11314.0,0,1,1,1,741.0,4,0.0,0.0,3845,1,Inactive Base
119531.0,0,5,1,1,57651.875,38,250.0,1.0,4002,0,Bonus Accumulators
48433.0,0,1,1,1,4300.0,5,783.75,2.5,3673,1,Frequent Flyers
10872.0,0,1,1,1,4500.0,27,0.0,0.0,3882,0,Inactive Base
109268.0,0,2,1,1,7401.0,17,750.0,1.0,4034,0,Frequent Flyers
105160.0,0,3,1,1,20458.0,21,0.0,0.0,3732,0,Bonus Accumulators
90919.0,0,4,1,1,44430.0,17,0.0,0.0,3739,1,Bonus Accumulators
50230.0,0,1,1,1,4149.0,9,783.75,2.5,3727,1,Frequent Flyers
74538.0,0,3,1,1,18835.0,21,0.0,0.0,2726,0,Bonus Accumulators
4606.0,0,1,1,1,4320.0,6,0.0,0.0,3501,1,Inactive Base
61617.0,0,2,1,1,23495.0,13,0.0,0.0,3972,0,Inactive Base
15275.0,0,1,1,1,75.0,2,0.0,0.0,2761,0,Inactive Base
112891.0,0,1,1,1,500.0,1,500.0,1.0,3909,0,Inactive Base
41176.0,0,1,1,1,7624.0,7,783.75,2.5,3729,1,Frequent Flyers
81251.0,0,1,1,1,19500.0,6,0.0,0.0,3958,1,Inactive Base
18142.0,0,1,1,1,220.0,4,0.0,0.0,3638,0,Inactive Base
16200.0,0,4,1,1,40455.0,17,0.0,0.0,3840,1,Bonus Accumulators
8913.0,0,1,1,1,2050.0,10,50.0,1.0,3630,0,Inactive Base
14372.0,0,2,1,1,9042.0,13,0.0,0.0,3557,1,Inactive Base
77965.0,0,4,1,1,41126.0,33,783.75,2.5,3120,1,Frequent Flyers
12271.0,0,2,1,1,7684.0,15,783.75,2.0,4219,0,Frequent Flyers
49874.0,0,4,1,1,39976.0,13,0.0,0.0,4293,1,Bonus Accumulators
35445.0,0,1,1,1,3379.0,9,0.0,0.0,4198,1,Inactive Base
91755.0,0,1,1,1,5026.0,8,751.0,2.5,2676,0,Frequent Flyers
33753.0,0,3,1,1,14961.0,14,500.0,1.0,3335,1,Frequent Flyers
53750.0,0,3,1,1,23135.0,14,0.0,0.0,3736,0,Bonus Accumulators
110132.0,0,1,1,1,19000.0,5,0.0,0.0,3271,1,Inactive Base
12221.0,0,1,1,1,511.0,4,0.0,0.0,3692,0,Inactive Base
65519.0,0,1,1,1,0.0,0,0.0,0.0,4150,0,Inactive Base
47291.0,0,1,1,1,1350.0,4,350.0,2.5,2336,1,Frequent Flyers
124564.0,0,3,1,1,11026.0,13,0.0,0.0,3840,0,Bonus Accumulators
24111.0,0,2,1,1,9374.0,16,0.0,0.0,3802,1,Inactive Base
35801.0,0,1,1,1,3337.0,13,0.0,0.0,3743,1,Inactive Base
150972.0,0,1,1,1,2700.0,3,700.0,2.0,3645,1,Frequent Flyers
203211.125,0,1,1,1,14125.0,12,783.75,2.5,3683,1,Frequent Flyers
47090.0,0,1,1,1,0.0,0,0.0,0.0,3726,0,Inactive Base
1300.0,0,1,1,1,454.0,11,0.0,0.0,3691,1,Inactive Base
109103.0,0,1,1,1,19600.0,27,783.75,2.5,3739,1,Frequent Flyers
101057.0,0,1,1,1,13650.0,11,783.75,2.5,3600,1,Frequent Flyers
20900.0,0,1,1,1,1000.0,1,0.0,0.0,3685,0,Inactive Base
46607.0,0,1,1,1,0.0,0,0.0,0.0,3727,0,Inactive Base
33017.0,0,1,1,1,1069.0,7,250.0,1.0,3814,0,Inactive Base
30729.0,0,3,1,1,16456.0,15,0.0,0.0,3795,1,Bonus Accumulators
35546.0,0,1,1,1,3376.0,10,0.0,0.0,3739,0,Inactive Base
7845.0,0,1,1,1,265.0,3,0.0,0.0,3508,0,Inactive Base
25788.0,0,1,1,1,4650.0,13,783.75,2.5,3687,1,Frequent Flyers
13543.0,0,1,1,1,1443.0,7,423.0,2.0,3811,1,Frequent Flyers
16618.0,0,1,1,1,897.0,5,0.0,0.0,3620,0,Inactive Base
11548.0,0,1,1,1,1634.0,7,0.0,0.0,3837,0,Inactive Base
22181.0,0,1,1,1,6245.0,15,0.0,0.0,3656,0,Inactive Base
203211.125,0,4,1,1,29039.0,17,0.0,0.0,3721,0,Bonus Accumulators
25080.0,0,1,1,1,2060.0,12,0.0,0.0,3795,0,Inactive Base
17964.0,0,1,1,1,5030.0,23,0.0,0.0,3783,1,Inactive Base
155385.0,0,3,1,1,15267.0,12,0.0,0.0,3624,0,Bonus Accumulators
3977.0,0,1,1,1,0.0,0,0.0,0.0,3593,0,Inactive Base
14620.0,0,1,1,1,0.0,0,0.0,0.0,2833,0,Inactive Base
46882.0,0,1,1,1,0.0,0,0.0,0.0,3701,0,Inactive Base
3350.0,0,1,1,1,65.0,3,0.0,0.0,3540,0,Inactive Base
3049.0,0,1,1,1,0.0,0,0.0,0.0,3613,0,Inactive Base
32377.0,0,1,1,1,250.0,2,250.0,2.0,3515,0,Inactive Base
9396.0,0,1,1,1,860.0,5,350.0,2.0,3588,1,Frequent Flyers
102669.0,0,2,1,1,6760.0,14,306.0,2.0,3265,1,Frequent Flyers
26745.0,0,1,1,1,17547.0,9,0.0,0.0,3664,1,Inactive Base
120576.0,0,4,1,1,36635.0,14,0.0,0.0,3823,1,Bonus Accumulators
7658.0,0,1,1,1,300.0,1,0.0,0.0,3231,0,Inactive Base
11136.0,0,1,1,1,100.0,1,0.0,0.0,3571,1,Inactive Base
168778.0,0,5,1,1,57060.0,20,500.0,1.0,3326,0,Bonus Accumulators
124979.0,0,3,1,1,14267.0,14,0.0,0.0,3720,0,Bonus Accumulators
35659.0,0,1,1,1,1102.0,9,0.0,0.0,3533,0,Inactive Base
55996.0,0,3,1,1,12165.0,14,0.0,0.0,3582,0,Inactive Base
65904.0,0,4,1,1,47224.0,35,783.75,2.5,3655,1,Frequent Flyers
125679.0,0,3,1,4,57651.875,27,650.0,1.0,3683,0,Bonus Accumulators
203211.125,0,5,1,1,56685.0,16,0.0,0.0,3476,0,Bonus Accumulators
64414.0,0,1,1,1,1952.0,12,0.0,0.0,2395,0,Inactive Base
34204.0,0,1,1,1,16862.0,9,783.75,2.5,3596,1,Frequent Flyers
22384.0,0,1,1,1,0.0,0,0.0,0.0,3676,0,Inactive Base
13381.0,0,1,1,1,1150.0,2,150.0,1.0,3312,0,Inactive Base
10959.0,0,1,1,1,500.0,1,0.0,0.0,3469,1,Inactive Base
28607.0,0,1,1,1,5943.0,5,0.0,0.0,2895,0,Inactive Base
30686.0,0,1,1,1,6161.0,2,0.0,0.0,3596,0,Inactive Base
8260.0,0,1,1,1,700.0,2,0.0,0.0,3673,0,Inactive Base
61584.0,0,4,1,1,27937.0,14,0.0,0.0,3783,0,Bonus Accumulators
141594.0,0,2,1,1,30565.0,16,0.0,0.0,3776,0,Bonus Accumulators
114549.0,0,1,1,1,5000.0,4,783.75,2.0,3760,1,Frequent Flyers
64153.0,0,3,1,1,23563.0,19,0.0,0.0,3575,1,Bonus Accumulators
10000.0,0,1,1,1,790.0,3,0.0,0.0,3564,0,Inactive Base
21839.0,0,1,1,1,853.0,3,119.0,1.0,3638,1,Inactive Base
182704.0,0,1,1,1,5850.0,12,783.75,2.5,3820,1,Frequent Flyers
92551.0,0,3,1,1,13755.0,13,500.0,1.0,3895,0,Frequent Flyers
49353.0,0,4,1,1,34656.0,14,0.0,0.0,3540,1,Bonus Accumulators
21843.0,0,1,1,1,1411.0,9,0.0,0.0,3177,1,Inactive Base
34072.0,0,1,1,1,500.0,1,0.0,0.0,3879,0,Inactive Base
72962.0,0,4,1,1,28055.0,16,0.0,0.0,3869,1,Bonus Accumulators
99502.0,0,3,1,1,19678.0,28,600.0,2.0,4182,0,Frequent Flyers
13250.0,0,3,1,1,17778.0,14,0.0,0.0,3861,1,Bonus Accumulators
98232.0,0,5,1,1,56687.0,14,500.0,1.0,3867,0,Bonus Accumulators
98895.0,0,4,1,1,57651.875,17,500.0,1.0,3854,1,Bonus Accumulators
119340.0,0,1,1,1,400.0,5,400.0,2.5,3855,1,Frequent Flyers
30171.0,0,1,3,1,15370.0,13,0.0,0.0,3853,0,Inactive Base
105957.0,0,1,1,1,4881.0,12,0.0,0.0,3859,0,Inactive Base
22548.0,0,1,1,1,3225.0,9,0.0,0.0,3852,0,Inactive Base
89761.0,0,3,1,1,11965.0,13,0.0,0.0,3845,1,Bonus Accumulators
65263.0,0,1,1,1,22500.0,4,0.0,0.0,3844,0,Inactive Base
128456.0,0,5,1,3,57651.875,28,0.0,0.0,3764,0,Bonus Accumulators
35203.0,0,1,1,1,1800.0,16,783.75,2.5,3832,0,Frequent Flyers
62023.0,0,1,1,1,750.0,4,550.0,1.0,3819,0,Inactive Base
44197.0,0,1,1,1,2500.0,1,0.0,0.0,3831,0,Inactive Base
104245.0,0,4,1,1,45589.0,14,0.0,0.0,3810,0,Bonus Accumulators
203211.125,0,4,1,1,43392.0,17,500.0,1.0,3818,0,Bonus Accumulators
85496.0,0,1,1,1,2799.0,7,783.75,2.5,3820,0,Frequent Flyers
49874.0,0,1,1,1,7200.0,9,783.75,2.5,3817,1,Frequent Flyers
109649.0,0,3,1,1,22136.0,13,0.0,0.0,3812,0,Bonus Accumulators
34379.0,0,3,1,1,13051.0,20,150.0,1.0,3805,1,Bonus Accumulators
56688.0,0,1,1,1,3550.0,10,783.75,2.5,3812,1,Frequent Flyers
48970.0,0,4,1,1,30872.0,14,0.0,0.0,3817,1,Bonus Accumulators
70789.0,0,5,1,1,57651.875,29,150.0,1.0,3810,1,Bonus Accumulators
24277.0,0,2,1,1,5330.0,5,0.0,0.0,3796,0,Inactive Base
20308.0,0,3,1,1,19526.0,13,0.0,0.0,3797,1,Bonus Accumulators
111041.0,0,3,1,1,10252.0,12,0.0,0.0,3875,0,Bonus Accumulators
27904.0,0,2,1,1,6622.0,17,0.0,0.0,3793,0,Inactive Base
128620.0,0,2,1,1,7747.0,12,0.0,0.0,3789,0,Inactive Base
65340.0,0,3,1,1,33795.0,11,500.0,1.0,3775,1,Frequent Flyers
27135.0,0,1,1,1,4908.0,11,0.0,0.0,3783,0,Inactive Base
32898.0,0,1,1,1,1000.0,1,0.0,0.0,3777,0,Inactive Base
196922.0,0,4,1,1,40170.0,18,0.0,0.0,3755,0,Bonus Accumulators
196175.0,0,4,1,1,33886.0,13,0.0,0.0,3775,0,Bonus Accumulators
11457.0,0,1,1,1,705.0,3,0.0,0.0,3767,0,Inactive Base
175344.0,0,4,1,1,40152.0,19,0.0,0.0,3770,0,Bonus Accumulators
5154.0,0,5,1,1,54657.0,28,0.0,0.0,3769,1,Bonus Accumulators
13232.0,0,1,1,1,8668.0,16,0.0,0.0,3753,1,Inactive Base
88232.0,0,1,1,1,11550.0,5,550.0,2.5,3729,1,Frequent Flyers
75526.0,0,4,1,1,46421.0,14,0.0,0.0,3712,1,Bonus Accumulators
53935.0,0,1,1,1,0.0,0,0.0,0.0,3743,0,Inactive Base
18402.0,0,1,1,1,0.0,0,0.0,0.0,3746,0,Inactive Base
24784.0,0,1,1,1,100.0,1,0.0,0.0,3729,0,Inactive Base
62903.0,0,3,1,1,16434.0,13,0.0,0.0,3732,0,Bonus Accumulators
80272.0,0,4,1,1,34744.0,14,550.0,2.0,3728,1,Frequent Flyers
10458.0,0,1,2,1,10458.0,12,0.0,0.0,3726,0,Inactive Base
188184.0,0,4,1,1,32170.0,13,0.0,0.0,3707,1,Bonus Accumulators
83524.0,0,4,1,1,43152.0,18,0.0,0.0,3694,0,Bonus Accumulators
10794.0,0,1,1,1,0.0,0,0.0,0.0,3712,0,Inactive Base
49807.0,0,2,1,1,6393.0,20,0.0,0.0,3718,0,Inactive Base
18266.0,0,3,1,1,12254.0,15,0.0,0.0,3713,1,Bonus Accumulators
87851.0,0,4,1,1,28969.0,17,0.0,0.0,4026,0,Bonus Accumulators
32991.0,0,1,1,1,1230.0,6,0.0,0.0,3693,0,Inactive Base
28677.0,0,1,1,1,215.0,3,0.0,0.0,3699,0,Inactive Base
103809.0,0,3,1,1,16776.0,14,0.0,0.0,3699,0,Bonus Accumulators
417.0,0,1,1,1,3000.0,1,0.0,0.0,3670,1,Inactive Base
8859.0,0,3,1,1,11998.0,13,0.0,0.0,3690,1,Bonus Accumulators
26896.0,0,1,1,1,5364.0,15,0.0,0.0,3685,0,Inactive Base
16986.0,0,1,1,1,0.0,0,0.0,0.0,3676,0,Inactive Base
25530.0,0,3,1,1,25131.0,17,0.0,0.0,3677,1,Bonus Accumulators
77067.0,0,4,1,1,40129.0,15,0.0,0.0,3671,0,Bonus Accumulators
6350.0,0,1,1,1,0.0,0,0.0,0.0,3657,0,Inactive Base
76118.0,0,5,1,1,57651.875,38,783.75,2.0,3621,1,Frequent Flyers
40420.0,0,2,1,1,8649.0,14,0.0,0.0,3651,0,Inactive Base
30178.0,0,3,1,1,14422.0,15,0.0,0.0,3656,1,Bonus Accumulators
15088.0,0,1,1,1,0.0,0,0.0,0.0,3650,0,Inactive Base
138020.0,0,3,1,1,16449.0,17,500.0,1.0,3637,1,Frequent Flyers
27310.0,0,3,1,1,15537.0,16,500.0,1.0,3623,1,Frequent Flyers
109131.0,0,3,1,1,17481.0,17,150.0,1.0,3622,0,Bonus Accumulators
35356.0,0,3,1,1,18520.0,15,300.0,1.0,3637,1,Bonus Accumulators
33466.0,0,1,1,1,355.0,3,0.0,0.0,3592,0,Inactive Base
203211.125,0,4,1,1,50988.0,26,783.75,2.5,3630,0,Frequent Flyers
42107.0,0,1,1,1,3600.0,4,783.75,2.0,3607,1,Frequent Flyers
74796.0,0,3,1,1,19710.0,15,400.0,1.0,3616,1,Frequent Flyers
26129.0,0,3,1,1,20265.0,17,0.0,0.0,3629,1,Bonus Accumulators
30893.0,0,1,1,1,0.0,0,0.0,0.0,3623,0,Inactive Base
9445.0,0,1,1,1,1000.0,2,783.75,2.0,3613,0,Frequent Flyers
52965.0,0,1,1,1,500.0,1,0.0,0.0,3606,0,Inactive Base
19516.0,0,3,1,1,17696.0,16,0.0,0.0,3593,1,Bonus Accumulators
106378.0,0,4,1,1,56007.0,14,0.0,0.0,3607,0,Bonus Accumulators
22201.0,0,4,1,1,51278.0,16,350.0,1.0,3602,1,Bonus Accumulators
73378.0,0,3,1,1,13607.0,14,0.0,0.0,3599,0,Bonus Accumulators
50193.0,0,1,1,1,12263.0,3,0.0,0.0,3596,0,Inactive Base
165144.0,0,3,1,1,24156.0,14,0.0,0.0,3581,0,Bonus Accumulators
53556.0,0,1,1,1,0.0,0,0.0,0.0,3575,0,Inactive Base
18387.0,0,4,1,1,40560.0,19,783.75,2.0,3588,1,Frequent Flyers
28577.0,0,4,1,1,48564.0,14,0.0,0.0,3586,1,Bonus Accumulators
55417.0,0,4,1,1,37127.0,31,0.0,0.0,3575,0,Bonus Accumulators
142244.0,0,3,1,1,12325.0,13,0.0,0.0,3578,0,Bonus Accumulators
23139.0,0,2,1,1,8156.0,14,0.0,0.0,3578,0,Inactive Base
146232.0,0,5,1,1,57651.875,19,375.0,1.0,3566,1,Bonus Accumulators
35323.0,0,1,1,1,1875.0,8,0.0,0.0,3553,0,Inactive Base
108081.0,0,5,1,5,57651.875,24,0.0,0.0,3567,1,Bonus Accumulators
1021.0,0,1,1,1,100.0,1,0.0,0.0,3553,0,Inactive Base
120345.0,0,4,1,1,38323.0,17,650.0,2.0,3544,1,Frequent Flyers
11593.0,0,2,1,1,9055.0,16,0.0,0.0,3558,1,Inactive Base
68180.0,0,1,1,1,2044.0,9,0.0,0.0,3550,0,Inactive Base
26605.0,0,1,1,1,3704.0,11,0.0,0.0,3543,0,Inactive Base
17920.0,0,1,1,1,3250.0,18,0.0,0.0,3546,0,Inactive Base
85156.0,0,1,1,1,133.0,5,0.0,0.0,3550,0,Inactive Base
9005.0,0,1,1,1,520.0,1,0.0,0.0,3531,0,Inactive Base
55404.0,0,2,1,1,10613.0,15,500.0,1.0,3531,1,Frequent Flyers
42584.0,0,1,1,1,841.0,6,0.0,0.0,3526,0,Inactive Base
92843.0,0,1,1,1,27650.0,29,783.75,2.5,3530,1,Frequent Flyers
51082.0,0,4,1,1,40878.0,13,0.0,0.0,3524,1,Bonus Accumulators
18727.0,0,1,1,1,0.0,0,0.0,0.0,3524,0,Inactive Base
203211.125,0,4,1,1,43162.0,19,0.0,0.0,3518,0,Bonus Accumulators
48806.0,0,1,1,1,12600.0,10,783.75,2.5,3502,1,Frequent Flyers
15610.0,0,1,1,1,0.0,0,0.0,0.0,3508,0,Inactive Base
46876.0,0,1,1,1,9680.0,7,0.0,0.0,3498,1,Inactive Base
14075.0,0,1,1,1,4286.0,15,0.0,0.0,3513,0,Inactive Base
59895.0,0,1,1,1,10500.0,4,0.0,0.0,3497,1,Inactive Base
